doi,title,relevance_score,publication_year,publication_date,cited_by_count
https://doi.org/10.1101/cshperspect.a041473,Environmental Impacts of Machine Learning Applications in Protein Science,72.58634,2023,2023-12-01,2
https://doi.org/10.3389/fimmu.2017.01844,Minimum Information about T Regulatory Cells: A Step toward Reproducibility and Standardization,72.31021,2018,2018-01-15,49
https://doi.org/10.1086/697508,Models on the Runway: How Do We Make Replicas of the World?,72.01477,2018,2018-04-20,24
https://doi.org/10.1109/access.2023.3329759,Explainable AI for Enhanced Interpretation of Liver Cirrhosis Biomarkers,71.901306,2023,2023-01-01,4
https://doi.org/10.1101/2023.12.12.571389,Sequential Optimal Experimental Design of Perturbation Screens Guided by Multi-modal Priors,71.70387,2023,2023-12-13,1
https://doi.org/10.1186/s12883-023-03192-9,Developing DELPHI expert consensus rules for a digital twin model of acute stroke care in the neuro critical care unit,70.84145,2023,2023-04-22,12
https://doi.org/10.26434/chemrxiv-2023-bdkgm,COATI: multi-modal contrastive pre-training for representing and traversing chemical space,70.71624,2023,2023-08-25,2
https://doi.org/10.21203/rs.3.rs-2961271/v1,Ecosystem Graphs: The Social Footprint of Foundation Models,70.443016,2023,2023-06-23,7
https://doi.org/10.1093/bioinformatics/btad717,Multimodal learning in clinical proteomics: enhancing antimicrobial resistance prediction models with chemical information,70.1461,2023,2023-11-24,4
https://doi.org/10.1017/s0031182017001986,"Pathogens collections, biobanks and related-data in a One Health legal and ethical perspective",69.62952,2017,2017-11-29,17
https://doi.org/10.1158/2159-8290.cd-24-0101,Accelerating Drug Development Using Spatial Multi-omics,69.10872,2024,2024-04-04,1
https://doi.org/10.1093/bib/bby015,Where to search top-K biomedical ontologies?,68.69966,2018,2018-02-14,6
https://doi.org/10.1007/13836_2018_25,What Is a Pseudomonas syringae Population?,68.59208,2018,2018-01-01,2
https://doi.org/10.1101/2023.05.25.542052,IAMSAM : Image-based Analysis of Molecular signatures using the Segment-Anything Model,67.42265,2023,2023-05-25,1
https://doi.org/10.2172/2340139,Advanced Research Directions on AI for Energy,66.41507,2024,2024-04-01,1
https://doi.org/10.1101/2024.03.23.586383,How do Large Language Models understand Genes and Cells,66.15486,2024,2024-03-27,1
https://doi.org/10.1101/2024.03.06.24303800,Predicting drug outcome of population via clinical knowledge graph,65.947365,2024,2024-03-08,1
https://doi.org/10.1101/2022.01.29.478324,Non-identifiability and the Blessings of Misspecification in Models of Molecular Fitness,65.57715,2022,2022-01-30,8
https://doi.org/10.26686/pq.v19i2.8234,Synthetic Data and Public Policy: supporting real-world policymakers with algorithmically generated data,65.47979,2023,2023-05-31,2
https://doi.org/10.1109/lcsys.2024.3406943,Towards a Systems Theory of Algorithms,64.566826,2024,2024-01-01,2
https://doi.org/10.3390/biomedicines11102613,Emerging Insights into Molecular Mechanisms of Inflammation in Myelodysplastic Syndromes,64.46294,2023,2023-09-23,4
https://doi.org/10.1007/978-3-319-60074-1_2,How Ontologies Can Help in Software Engineering,64.29469,2017,2017-01-01,14
https://doi.org/10.1007/978-3-030-12381-9_8,Mathematical Foundations of Cellular Automata and Complexity Theory,64.122635,2019,2019-01-01,12
https://doi.org/10.17849/insm-50-2-143-146.1,ChatGPT: How Closely Should We Be Watching?,64.048584,2023,2023-07-01,1
https://doi.org/10.1145/3589132.3625611,Building Privacy-Preserving and Secure Geospatial Artificial Intelligence Foundation Models (Vision Paper),64.030174,2023,2023-11-13,3
https://doi.org/10.1017/s0020589321000294,ARGUMENTS AGAINST THE INEQUITABLE DISTRIBUTION OF VACCINES USING THE ACCESS AND BENEFIT SHARING TRANSACTION,63.559242,2021,2021-10-01,7
https://doi.org/10.3390/app132413126,Comparing Artificial Intelligence Algorithms with Empirical Correlations in Shear Wave Velocity Prediction,63.458435,2023,2023-12-09,3
https://doi.org/10.5582/bst.2023.01148,Advances in deep learning: From diagnosis to treatment,63.37583,2023,2023-06-29,3
https://doi.org/10.34133/icomputing.0055,The Digital Twin Brain: A Bridge between Biological and Artificial Intelligence,62.841194,2023,2023-01-01,7
https://doi.org/10.1101/2023.09.08.555192,Evaluating the Utilities of Large Language Models in Single-cell Data Analysis,62.441704,2023,2023-09-08,8
https://doi.org/10.1038/s41598-021-92999-y,Experimental infection of Asian house geckos with Enterococcus lacertideformus demonstrates multiple disease transmission routes and the in-vivo efficacy of antibiotics,62.18795,2021,2021-07-05,3
https://doi.org/10.1787/f2050177-en,Collective action for responsible AI in health,62.119614,2024,2024-01-16,6
https://doi.org/10.1007/s40123-023-00842-6,Deep Transfer Learning for Ethnically Distinct Populations: Prediction of Refractive Error Using Optical Coherence Tomography,61.99019,2023,2023-11-13,2
https://doi.org/10.2505/9781681404776,"Engineering in the Life Sciences, 9-12",61.929226,2018,2018-01-01,6
https://doi.org/10.1093/jamia/ocaa108,A review of auditing techniques for the Unified Medical Language System,61.836273,2020,2020-05-14,10
https://doi.org/10.3389/fphar.2023.1289901,Multi-level advances in databases related to systems pharmacology in traditional Chinese medicine: a 60-year review,61.53198,2023,2023-11-14,1
https://doi.org/10.14573/altex.2403281,Revolutionizing developmental neurotoxicity testing – a journey from animal models to advanced in vitro systems,60.712444,2024,2024-01-01,3
https://doi.org/10.3390/plants12152790,Comparatively Evolution and Expression Analysis of GRF Transcription Factor Genes in Seven Plant Species,60.31619,2023,2023-07-27,1
https://doi.org/10.3390/electronics12234775,Innovative Cucumber Phenotyping: A Smartphone-Based and Data-Labeling-Free Model,59.82492,2023,2023-11-25,2
https://doi.org/10.31236/osf.io/w734a,Precision strength training: Data-driven artificial intelligence approach to strength and conditioning,58.497337,2021,2021-05-20,2
https://doi.org/10.1136/bmjopen-2021-060556,"Cohort profile: Colombian Cohort for the Early Prediction of Preterm Birth (COLPRET): early prediction of preterm birth based on personal medical history, clinical characteristics, vaginal microbiome, biophysical characteristics of the cervix and maternal serum biochemical markers",58.277508,2022,2022-05-01,4
https://doi.org/10.4324/9781003150718,Multimodal Literacy in School Science,58.24681,2021,2021-12-29,12
https://doi.org/10.20944/preprints202103.0421.v1,A Bibliometric Analysis and Network Visualisation of Human Mobility Studies from 1990 to 2020: Emerging Trends and Future Research Directions,58.040504,2021,2021-03-16,3
https://doi.org/10.1007/s00335-023-10005-4,Bridging mouse and human anatomies; a knowledge-based approach to comparative anatomy for disease model phenotyping,56.508743,2023,2023-07-08,6
https://doi.org/10.1101/2023.07.28.551039,A systematic comparison of computational methods for expression forecasting,56.367973,2023,2023-07-31,1
https://doi.org/10.1101/2024.05.14.594226,ProteinCLIP: enhancing protein language models with natural language,56.107666,2024,2024-05-17,2
https://doi.org/10.1101/2023.09.15.558001,Evaluating batch correction methods for image-based cell profiling,55.843056,2023,2023-09-17,8
https://doi.org/10.1038/d43747-023-00020-4,Understanding the company landscape in AI-driven biopharma R&amp;D,55.776897,2023,2023-05-17,2
https://doi.org/10.6028/nist.ir.8373,Applied and Computational Mathematics Division :,55.617714,2021,2021-05-18,3
https://doi.org/10.1038/s41597-022-01505-0,"HistoML, a markup language for representation and exchange of histopathological features in pathology images",54.78479,2022,2022-07-08,3
https://doi.org/10.1109/access.2023.3334791,Fine-Tuning Multimodal Transformer Models for Generating Actions in Virtual and Real Environments,54.743942,2023,2023-01-01,1
https://doi.org/10.1101/2023.10.13.562298,Explainable protein function annotation using local structure embeddings,54.243042,2023,2023-10-16,5
https://doi.org/10.1038/s41597-023-02018-0,"Anatomical structures, cell types, and biomarkers of the healthy human blood vasculature",54.05513,2023,2023-07-19,4
https://doi.org/10.1101/2024.01.29.577794,Aggregating Residue-Level Protein Language Model Embeddings with Optimal Transport,53.771423,2024,2024-01-31,3
https://doi.org/10.1101/2022.03.30.486438,Human Digital Twin: Automated Cell Type Distance Computation and 3D Atlas Construction in Multiplexed Skin Biopsies,53.429497,2022,2022-03-30,4
https://doi.org/10.1101/2024.03.05.583564,High-Throughput Phenotyping of Seed Quality Traits Using Imaging and Deep Learning in Dry Pea,52.110332,2024,2024-03-06,1
https://doi.org/10.21428/e4baedd9.92e511e3,Closing the Execution Gap in Generative AI for Chemicals and Materials: Freeways or Safeguards,51.939312,2024,2024-03-27,1
https://doi.org/10.1101/2024.04.18.590104,Revealing the Prevalence of Suboptimal Cells and Organs in Reference Cell Atlases: An Imperative for Enhanced Quality Control,51.37641,2024,2024-04-22,1
https://doi.org/10.3390/en17040829,Comparative Analysis between Intelligent Machine Committees and Hybrid Deep Learning with Genetic Algorithms in Energy Sector Forecasting: A Case Study on Electricity Price and Wind Speed in the Brazilian Market,50.082153,2024,2024-02-09,1
https://doi.org/10.1007/s10670-018-0091-8,Analytic Metaphysics Versus Naturalized Metaphysics: The Relevance of Applied Ontology,49.45353,2018,2018-12-01,20
https://doi.org/10.3390/applbiosci2020020,An Event-Driven Architecture for Genomics-Based Diagnostic Data Processing,48.667606,2023,2023-06-02,1
https://doi.org/10.15252/embr.201744065,Charities and the lure of capitalism,48.481827,2017,2017-03-08,5
https://doi.org/10.18653/v1/2023.emnlp-main.56,Coarse-to-Fine Contrastive Learning in Image-Text-Graph Space for Improved Vision-Language Compositionality,48.31107,2023,2023-01-01,3
https://doi.org/10.1101/2024.04.01.586509,Inferring gene regulatory networks by hypergraph variational autoencoder,48.17,2024,2024-04-02,1
https://doi.org/10.3390/ijms242115829,Imaging and Genetic Tools for the Investigation of the Endocannabinoid System in the CNS,47.045868,2023,2023-10-31,2
https://doi.org/10.1017/9781108568272.032,Wisdom in Medical Decision-Making,46.856354,2019,2019-03-18,17
https://doi.org/10.18235/0004947,Deep Tech: The New Wave,44.541283,2023,2023-06-14,1
https://doi.org/10.1038/s41598-024-57057-3,Prediction uncertainty estimates elucidate the limitation of current NSCLC subtype classification in representing mutational heterogeneity,44.367943,2024,2024-03-21,1
https://doi.org/10.1186/s12911-023-02372-4,21st century (clinical) decision support in nursing and allied healthcare. Developing a learning health system: a reasoned design of a theoretical framework,44.34185,2023,2023-12-05,1
https://doi.org/10.1186/s12964-017-0207-9,Predictive model identifies strategies to enhance TSP1-mediated apoptosis signaling,44.252117,2017,2017-12-01,23
https://doi.org/10.1101/2022.07.05.498860,Predicting causal citations without full text,43.92816,2022,2022-07-07,1
https://doi.org/10.1038/s41540-024-00339-3,MarkerMap: nonlinear marker selection for single-cell studies,43.110924,2024,2024-02-14,1
https://doi.org/10.1145/3274442,Transforming Taxonomic Interfaces,43.001884,2018,2018-11-01,9
https://doi.org/10.1515/9783111351490-003,ChatGPT als doppelte Herausforderung für die Wissenschaft,42.505157,2024,2024-01-05,1
https://doi.org/10.3390/sym15101827,Dynamic Response of an Elastic Tube-like Nanostructure Embedded in a Vibrating Medium and under the Action of Moving Nano-Objects,42.146072,2023,2023-09-26,7
https://doi.org/10.1038/s42003-023-04991-z,"3D reconstruction of skin and spatial mapping of immune cell density, vascular distance and effects of sun exposure and aging",41.59959,2023,2023-07-19,7
https://doi.org/10.3390/ijms25021066,Graphene Oxide Nanoparticles and Organoids: A Prospective Advanced Model for Pancreatic Cancer Research,40.41295,2024,2024-01-15,2
https://doi.org/10.21203/rs.3.rs-2644486/v1,The Nucleotide Transformer: Building and Evaluating Robust Foundation Models for Human Genomics,40.354797,2023,2023-03-21,0
https://doi.org/10.1080/23299460.2024.2304381,Dual use concerns of generative AI and large language models,39.7631,2024,2024-01-29,4
https://doi.org/10.3389/fnana.2018.00111,From Matrices to Knowledge: Using Semantic Networks to Annotate the Connectome,39.59318,2018,2018-12-07,6
https://doi.org/10.1109/iccvw60793.2023.00013,Haystack: A Panoptic Scene Graph Dataset to Evaluate Rare Predicate Classes,38.05326,2023,2023-10-02,1
https://doi.org/10.3389/fgene.2024.1335591,Comprehensive transcriptomic analysis unveils the interplay of mRNA and LncRNA expression in shaping collagen organization and skin development in Dezhou donkeys,37.594322,2024,2024-02-09,1
https://doi.org/10.1186/s12859-019-2810-9,Multi-domain semantic similarity in biomedical research,37.397057,2019,2019-05-01,2
https://doi.org/10.1177/0952695118804751,The global lexicostatistical database: A total archive of linguistic prehistory,35.97159,2018,2018-12-01,3
https://doi.org/10.32942/osf.io/e2ahg,Understanding the Evolution of Ecological Sex Differences: Integrating Character Displacement and the Darwin-Bateman Paradigm,35.88015,2019,2019-05-27,3
https://doi.org/10.1145/3572914,Dual Scene Graph Convolutional Network for Motivation Prediction,35.87156,2022,2022-12-01,3
https://doi.org/10.1101/2022.12.06.519374,Learning the Drug-Target Interaction Lexicon,35.612522,2022,2022-12-10,1
https://doi.org/10.1109/tip.2023.3266887,Plug-and-Play Regulators for Image-Text Matching,35.06333,2023,2023-01-01,6
https://doi.org/10.1101/2024.06.04.596709,Cross-species plant genomes modeling at single nucleotide resolution using a pre-trained DNA language model,35.044315,2024,2024-06-05,0
https://doi.org/10.1007/s43681-024-00465-y,Three different types of AI hype in healthcare,34.6874,2024,2024-03-14,1
https://doi.org/10.1101/2024.03.11.583506,Discovering CRISPR-Cas system with self-processing pre-crRNA capability by foundation models,34.57215,2024,2024-03-11,0
https://doi.org/10.3389/fpls.2023.1271070,The evolving definition of plant cell type,34.01403,2023,2023-08-25,1
https://doi.org/10.1016/j.ins.2017.04.008,A new Dirichlet process for mining dynamic patterns in functional data,33.792217,2017,2017-04-07,5
https://doi.org/10.1017/s0020589323000350,‘EQUITY’ IN THE PANDEMIC TREATY: THE FALSE HOPE OF ‘ACCESS AND BENEFIT-SHARING’,32.99413,2023,2023-10-01,4
https://doi.org/10.4324/9780429401701,Transforming Agriculture in Southern Africa,32.74038,2019,2019-11-27,17
https://doi.org/10.21203/rs.3.rs-3376641/v1,Evaluating the Utilities of Large Language Models in Single-cell Data Analysis,32.42105,2023,2023-10-12,1
https://doi.org/10.1177/1053451218765212,Using Pinterest to Find and Share Evidence-Based Practices,32.16536,2018,2018-04-02,8
https://doi.org/10.1101/2020.11.09.20228577,Movement disorders ontology for clinically oriented and clinicians-driven data mining of multi-center cohorts in Parkinson’s disease,32.02065,2020,2020-11-12,1
https://doi.org/10.1101/2023.12.11.23299816,Exploratory electronic health record analysis with ehrapy,31.910635,2023,2023-12-11,1
https://doi.org/10.1186/s43094-023-00569-y,"Pharmacokinetics of nanoparticles: current knowledge, future directions and its implications in drug delivery",31.904568,2023,2023-12-11,12
https://doi.org/10.1101/2024.03.27.587041,Human BioMolecular Atlas Program (HuBMAP): 3D Human Reference Atlas Construction and Usage,31.710213,2024,2024-04-02,2
https://doi.org/10.21203/rs.3.rs-3539732/v1,Deciphering Cell Types by Integrating scATAC-seq Data with Genome Sequences,31.653744,2024,2024-03-18,0
https://doi.org/10.1007/s43615-022-00247-w,Circular and Networked Bioeconomies for Net-Zero Food Production: There is Nothing Magic About Circles,31.264248,2023,2023-01-21,2
https://doi.org/10.21203/rs.3.rs-3367433/v1,Pretrained transformers applied to clinical studies improve predictions of treatment efficacy and associated biomarkers,31.159607,2023,2023-10-23,0
https://doi.org/10.1088/2632-2153/acc8b8,Simulation-based inference of single-molecule force spectroscopy,31.13244,2023,2023-03-29,1
https://doi.org/10.3390/systems6020018,Modeling Isomorphic Systems Processes Using Monterey Phoenix,30.9095,2018,2018-05-28,2
https://doi.org/10.22214/ijraset.2023.55573,Healthcare: A Growing Role for Large Language Models and Generative AI,30.726196,2023,2023-08-31,0
https://doi.org/10.3389/fphar.2022.988974,Landscape analysis for a neonatal disease progression model of bronchopulmonary dysplasia: Leveraging clinical trial experience and real-world data,29.997032,2022,2022-10-12,4
https://doi.org/10.1093/nar/gkae201,The diversity of splicing modifiers acting on A-1 bulged 5′-splice sites reveals rules for rational drug design,29.93089,2024,2024-03-30,3
https://doi.org/10.1101/2024.04.05.588133,wwLearning the language of proteins and predicting the impact of mutations,29.900375,2024,2024-04-06,0
https://doi.org/10.1101/2024.03.20.585793,Perturbation-aware predictive modeling of RNA splicing using bidirectional transformers,29.733551,2024,2024-03-21,0
https://doi.org/10.1101/2024.01.26.577402,Using large scale transfer learning to highlight the role of chromatin state in intron retention,29.157486,2024,2024-01-30,0
https://doi.org/10.1101/2023.02.07.527497,GAUT10 is required for Arabidopsis root cell differentiation and elongation,28.170301,2023,2023-02-07,1
https://doi.org/10.1007/978-3-031-23190-2_8,Summary and Outlook,26.871166,2023,2023-01-01,0
https://doi.org/10.11116/9789461662507,Logic of Experimentation: Rethinking Music Performance Through Artistic Research,26.817928,2018,2018-12-05,36
https://doi.org/10.2196/preprints.59792,Generative AI models in time varying biomedical data: a systematic review (Preprint),26.69099,2024,2024-04-30,0
https://doi.org/10.1101/2024.04.11.589024,Current genomic deep learning architectures generalize across grass species but not alleles,26.584064,2024,2024-04-13,0
https://doi.org/10.1136/jitc-2023-007841,Just how transformative will AI/ML be for immuno-oncology?,26.539082,2024,2024-03-01,0
https://doi.org/10.1371/journal.pmed.1003780,Community-facility linkage models and maternal and infant health outcomes in Malawi’s PMTCT/ART program: A cohort study,26.20531,2021,2021-09-17,3
https://doi.org/10.31223/x5609p,Machine Learning in Petrology: State-of-the-Art and Future Perspectives,25.516266,2023,2023-09-08,0
https://doi.org/10.1101/2023.11.24.568626,AptaBERT: Predicting aptamer binding interactions,25.415583,2023,2023-11-25,0
https://doi.org/10.36227/techrxiv.19502131.v1,Modern Views of Machine Learning for Precision Psychiatry,25.396029,2022,2022-04-08,0
https://doi.org/10.1093/bib/bbae157,DSNetax: a deep learning species annotation method based on a deep-shallow parallel framework,24.93564,2024,2024-03-23,0
https://doi.org/10.1186/s13731-022-00212-9,Balancing the perceptions of NK modelling with critical insights,24.874758,2022,2022-02-22,4
https://doi.org/10.1007/s10463-018-0654-0,Spline estimator for ultra-high dimensional partially linear varying coefficient models,24.780182,2018,2018-03-13,3
https://doi.org/10.3389/fphys.2023.1197224,The combined analysis of urine and blood metabolomics profiles provides an accurate prediction of the training and competitive status of Chinese professional swimmers,24.42437,2023,2023-06-14,2
https://doi.org/10.7249/rra2838-1,Machine Learning and gene editing at the helm of a societal evolution,24.087406,2023,2023-01-01,0
https://doi.org/10.1101/2020.01.08.899666,Drug repurposing for mitochondrial diseases using a pharmacological model of complex I deficiency in the yeast <i>Yarrowia lipolytica</i>,23.997501,2020,2020-01-09,1
https://doi.org/10.1101/2023.11.27.568912,T-cell receptor sequences correlate with and predict gene expression levels in T cells,23.104097,2023,2023-11-28,0
https://doi.org/10.1007/s12539-024-00605-2,A Combined Manual Annotation and Deep-Learning Natural Language Processing Study on Accurate Entity Extraction in Hereditary Disease Related Biomedical Literature,23.07107,2024,2024-02-10,0
https://doi.org/10.7759/cureus.51963,"Machine Learning in Neurosurgery: Toward Complex Inputs, Actionable Predictions, and Generalizable Translations",23.0611,2024,2024-01-09,0
https://doi.org/10.1101/2024.04.08.588634,BAITSAO: Building A Foundation Model for Drug Synergy Analysis Powered by Language Models,22.512459,2024,2024-04-12,0
https://doi.org/10.1371/journal.pcbi.1011526,Improving deep models of protein-coding potential with a Fourier-transform architecture and machine translation task,22.467758,2023,2023-10-12,0
https://doi.org/10.1016/j.jtho.2023.09.385,P1.20-05 Leveraging NLP to Identify Biomarker-Eligible Patients,21.588367,2023,2023-10-31,0
https://doi.org/10.20944/preprints202403.0704.v1,"Fear of Artificial Intelligence? NLP, ML and LLMs Based Discovery of AI-Phobia and Fear Sentiment Propagation by AI News.",21.556948,2024,2024-03-13,0
https://doi.org/10.1101/2023.06.24.546360,Fusion Neural Network (FusNet) for predicting protein-mediated loops,21.505838,2023,2023-06-26,0
https://doi.org/10.1101/2024.04.23.590746,Optimizing biomedical information retrieval with a keyword frequency-driven Prompt Enhancement Strategy,21.423693,2024,2024-04-28,0
https://doi.org/10.1007/978-3-031-23190-2_1,Introduction,21.354973,2023,2023-01-01,0
https://doi.org/10.36227/techrxiv.171769139.99464428/v2,Foundation Models for Video Understanding: A Survey,21.2806,2024,2024-07-01,0
https://doi.org/10.1109/access.2023.3341007,"NS-IL: Neuro-Symbolic Visual Question Answering using Incrementally Learnt, Independent Probabilistic Models for Small Sample Sizes.",20.671906,2023,2023-01-01,0
https://doi.org/10.1101/2023.11.29.569320,BIOFORMERS: A SCALABLE FRAMEWORK FOR EXPLORING BIOSTATES USING TRANSFORMERS,20.600168,2023,2023-12-01,0
https://doi.org/10.1002/9781394240197.index,Index,20.503021,2024,2024-01-05,0
https://doi.org/10.1007/978-3-031-23190-2_5,Foundation Models for Information Extraction,20.379038,2023,2023-01-01,0
https://doi.org/10.1186/s13326-022-00268-2,Anatomy and the type concept in biology show that ontologies must be adapted to the diagnostic needs of research,20.322245,2022,2022-06-27,2
https://doi.org/10.56726/irjmets48495,Enhancing Antibiotic Prescribing in Urgent Care by Leveraging Large Language Models for Optimized Clinical Decision Support,20.10048,2024,2024-01-20,0
https://doi.org/10.1101/2024.02.17.580852,Hist2Cell: Deciphering Fine-grained Cellular Architectures from Histology Images,19.951187,2024,2024-02-21,0
https://doi.org/10.31235/osf.io/s4qdy,From Protoscience to Epistemic Monoculture: How Benchmarking Set the Stage for the Deep Learning Revolution,19.93613,2024,2024-04-12,0
https://doi.org/10.1101/2024.02.13.580100,ChemGLaM: Chemical-Genomics Language Models for Compound-Protein Interaction Prediction,19.927938,2024,2024-02-15,0
https://doi.org/10.3390/bioengineering10101134,AIMS: An Automatic Semantic Machine Learning Microservice Framework to Support Biomedical and Bioengineering Research,19.646524,2023,2023-09-27,0
https://doi.org/10.1101/2024.01.06.24300926,Machine learning enabled prediction of digital biomarkers from whole slide histopathology images,19.306198,2024,2024-01-08,0
https://doi.org/10.1609/aaai.v37i5.25809,Visually Grounded Commonsense Knowledge Acquisition,19.04504,2023,2023-06-26,0
https://doi.org/10.1002/cam4.7253,Artificial intelligence to unlock <scp>real‐world</scp> evidence in clinical oncology: A primer on recent advances,18.68731,2024,2024-06-01,0
https://doi.org/10.1109/globecom54140.2023.10436923,Author Index,18.637379,2023,2023-12-04,0
https://doi.org/10.1101/2024.02.02.578533,OligoFormer: an accurate and robust prediction method for siRNA design,18.381413,2024,2024-02-07,0
https://doi.org/10.1002/pbc.30980,Proteomic insights into paediatric cancer: Unravelling molecular signatures and therapeutic opportunities,18.120762,2024,2024-03-31,0
https://doi.org/10.4995/thesis/10251/200227,Deep Learning Strategies for Overcoming Diagnosis Challenges with Limited Annotations,18.113482,2023,2023-10-26,0
https://doi.org/10.1609/aaai.v38i2.27872,EVE: Efficient Vision-Language Pre-training with Masked Prediction and Modality-Aware MoE,18.063694,2024,2024-03-24,0
https://doi.org/10.18122/td.1991.boisestate,Improving the Ribozyme Toolbox,17.688158,2022,2022-08-01,0
https://doi.org/10.1002/9781394220649.oth,Conclusion,17.357641,2024,2024-01-12,0
https://doi.org/10.21203/rs.3.rs-3854649/v1,A Deep Dive into GI Tract Imaging Transformation through Advanced Image Segmentation Analysis with Deep Learning,17.347092,2024,2024-01-18,0
https://doi.org/10.3389/fneur.2021.708800,Traumatic Injury to the Developing Brain: Emerging Relationship to Early Life Stress,17.318249,2021,2021-08-18,3
https://doi.org/10.21203/rs.3.rs-3705500/v1,Multiplexed tumor profiling with generative AI accelerates histopathology workflows and improves clinical predictions,17.313194,2023,2023-12-20,0
https://doi.org/10.1101/2024.03.17.585376,ERNIE-RNA: An RNA Language Model with Structure-enhanced Representations,17.221333,2024,2024-03-17,0
https://doi.org/10.1007/s44258-024-00019-1,AttSiOff: a self-attention-based approach on siRNA design with inhibition and off-target effect prediction,17.170353,2024,2024-04-23,0
https://doi.org/10.1093/bjs/znae090,Foundation models: the future of surgical artificial intelligence?,17.112646,2024,2024-03-14,0
https://doi.org/10.3233/faia230560,Using Self-Supervised Dual Constraint Contrastive Learning for Cross-Modal Retrieval,16.84344,2023,2023-09-28,0
https://doi.org/10.1080/09699260.2017.1417805,"Cerebral gliomas: Treatment, prognosis and palliative alternatives",16.820019,2018,2018-01-02,1
https://doi.org/10.20944/preprints202404.0431.v1,Twenty-Year Climatology of Solar UV and PAR in Cyprus: Integrating Satellite Earth Observations with Radiative Transfer Modeling,16.806133,2024,2024-04-05,1
https://doi.org/10.1101/2023.11.28.568839,Interpretable Inflammation Landscape of Circulating Immune cells,16.78804,2023,2023-11-28,0
https://doi.org/10.54688/ayd.1104830,PROBLEMS AND OPPORTUNITIES OF ARTIFICIAL INTELLIGENCE,16.67063,2022,2022-06-27,0
https://doi.org/10.17932/ejeas.2021.024/2022.202,,16.652647,2021,2021-01-01,0
https://doi.org/10.3389/fphys.2022.834211,"Image-Driven Modeling of Nanoscopic Cardiac Function: Where Have We Come From, and Where Are We Going?",16.401733,2022,2022-03-08,1
https://doi.org/10.1101/2024.02.16.580624,Delineating the Effective Use of Self-Supervised Learning in Single-Cell Genomics,16.221369,2024,2024-02-18,0
https://doi.org/10.17849/insm-50-2-1-4.2,ChatGPT: How Closely Should We Be Watching?,16.044395,2023,2023-12-08,0
https://doi.org/10.17849/insm-50-2-1-4.1,ChatGPT: How Closely Should We Be Watching?,16.013481,2023,2023-12-08,0
https://doi.org/10.1002/9781119509875.fmatter,Front Matter,15.887205,2018,2018-10-01,0
https://doi.org/10.3390/app131810497,A Knowledge Graph Framework for Dementia Research Data,15.829127,2023,2023-09-20,0
https://doi.org/10.1002/9781119764175.index,Index,15.626356,2021,2021-11-11,0
https://doi.org/10.15439/978-83-969601-5-3,Proceedings of the Eighth International Conference on Research in Intelligent Computing in Engineering,15.483524,2022,2022-02-20,0
https://doi.org/10.1561/9781638283454,High Performance Privacy Preserving AI,15.398394,2024,2024-01-01,0
https://doi.org/10.1016/j.coisb.2017.11.004,Model forms most useful,15.004204,2017,2017-12-01,0
https://doi.org/10.3390/jcm13020346,Advances and Applications of Lung Organoids in the Research on Acute Respiratory Distress Syndrome (ARDS),14.995935,2024,2024-01-08,1
https://doi.org/10.1101/2023.11.24.568517,AttSiOff: A self-attention-based approach on siRNA design with inhibition and off-target effect prediction,14.483724,2023,2023-11-24,0
https://doi.org/10.1177/15554120231219729,From Aesthetics to Asymmetry: Contradictions of Ecological Play in <i>Cities: Skylines</i>,14.478443,2023,2023-12-14,1
https://doi.org/10.1145/3665869,Human Image Generation: A Comprehensive Survey,14.153292,2024,2024-05-22,0
https://doi.org/10.1145/3581783.3612388,Enhancing Vision-Language Pre-Training with Jointly Learned Questioner and Dense Captioner,14.139404,2023,2023-10-26,0
https://doi.org/10.21203/rs.3.rs-4047391/v1,Innovative and practical tools for monitoring and assessing biodiversity status and impacts of multiple human pressures in marine systems,14.0452795,2024,2024-03-11,0
https://doi.org/10.1117/1.jmi.10.6.061405,"Picture archiving and communication systems: past, present, and future",14.014266,2023,2023-12-28,0
https://doi.org/10.3390/math11204353,BLogic: A Bayesian Model Combination Approach in Logic Regression,13.902834,2023,2023-10-19,0
https://doi.org/10.1093/nar/gkad580,iSMOD: an integrative browser for image-based single-cell multi-omics data,13.61608,2023,2023-07-13,0
https://doi.org/10.5753/sbc.13058.5.8,"“A Nova Eletricidade”: Aplicações, Riscos e Tendências da IA Moderna",13.472934,2023,2023-10-05,0
https://doi.org/10.1117/12.2650568,Quantum sensing and quantum engineering: a strategy for acceleration via metascience,13.470456,2023,2023-03-08,0
https://doi.org/10.1101/2024.02.28.582494,Pathway-enhanced Transformer-based robust model for quantifying cell types of origin of cell-free transcriptome,12.932941,2024,2024-02-28,0
https://doi.org/10.21203/rs.3.rs-3922651/v1,Enhancing the efficiency of protein language models with minimal wet-lab data through few-shot learning,12.928998,2024,2024-02-13,0
https://doi.org/10.1109/iccvw60793.2023.00009,Knowledge Informed Sequential Scene Graph Verification Using VQA,12.81619,2023,2023-10-02,0
https://doi.org/10.3389/fnbot.2024.1342786,A framework for neurosymbolic robot action planning using large language models,12.707704,2024,2024-06-04,0
https://doi.org/10.1101/2024.01.23.576852,Robust Evaluation of Deep Learning-based Representation Methods for Survival and Gene Essentiality Prediction on Bulk RNA-seq Data,12.660351,2024,2024-01-26,0
